cust_id,region,district,branch_office,market_seg,emp_count,potential,sales,rev_salesrep,rev_branch_office,rev_ebusiness,rev_internal_staff,rev_others,contr_margin,sales_orsy_relevant,orders_count,avg_order_pos,diff_products_count,diff_product_fields_count,dunning_level_current,dunning_level_highest,last_buy,cust_since,bo_visits_total,bo_visits_distinct,bo_highest_sales,calls_count,eshop_logins_count,ccp_most_used,count_buydays,count_buyweeks,count_buymonths,flag_app,flag_eproc,flag_eshop,flag_red,flag_new_orsyshelf,flag_orsyonline,flag_orsyfleet,flag_clickandcollect,flag_sofortservice,flag_s24
37918,18,68920,N560,0009,6,1600.0,21257.64,17300.19,1988.06,939.32,1030.07,0.0,9748.9,1339.71,35,6.31,152,13,0,1,2023-09-20,1983-06-24,18.0,2.0,N561,0.0,9.0,1,32,27,11,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
82074,18,63338,N755,0021,2,8900.0,14883.69,3894.21,8178.45,2661.78,149.25,0.0,6877.16,5090.5,24,8.33,152,10,0,0,2023-09-27,1994-08-23,2.0,2.0,N755,0.0,217.0,2,21,18,9,1.0,0.0,1.0,0.0,0,0,0,0.0,0.0,1.0
43891,17,63122,N859,0021,4,14800.0,91.97,0.0,49.85,0.0,42.12,0.0,61.78,91.97,2,3.0,5,4,0,1,2023-05-22,1993-07-26,1.0,1.0,N423,0.0,0.0,2,2,2,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
72463,18,66100,N520,0003,6,18000.0,533.32,0.0,533.32,0.0,0.0,0.0,322.42,493.1,5,4.4,21,6,0,0,2023-07-24,2004-09-03,5.0,2.0,N520,0.0,0.0,2,5,5,4,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
49028,11,64734,N643,0007,3,13300.0,1760.21,0.0,1760.21,0.0,0.0,0.0,1159.98,10.03,8,2.25,14,6,0,1,2023-08-29,2004-09-09,8.0,1.0,N643,0.0,0.0,2,7,6,4,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
18409,15,62054,N780,0001,6,16200.0,1429.64,548.52,0.0,881.12,0.0,0.0,652.94,0.0,8,1.75,5,5,0,2,2023-05-05,2000-06-21,0.0,0.0,,0.0,8.0,1,6,6,5,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
90974,13,63498,N820,0017,3,13300.0,765.38,0.0,765.38,0.0,0.0,0.0,431.75,405.18,17,1.65,20,8,0,1,2023-09-25,1985-10-24,17.0,1.0,N832,0.0,1.0,2,17,13,10,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
89080,12,62119,N970,0023,3,23700.0,59.8,0.0,59.8,0.0,0.0,0.0,46.04,0.0,1,2.0,2,1,0,3,2023-07-27,1995-04-21,1.0,1.0,N970,0.0,5.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
84410,16,61029,N540,0015,20,87300.0,29139.42,3632.6,12898.26,8990.63,3750.68,-132.75,13384.03,17764.46,125,2.3,190,15,0,1,2023-09-29,1993-08-02,91.0,21.0,N547,0.0,360.0,2,88,47,12,1.0,0.0,1.0,1.0,1,1,1,0.0,0.0,1.0
89037,12,62488,N770,0023,3,20000.0,266.02,0.0,0.0,266.02,0.0,0.0,160.39,0.0,2,2.0,2,2,0,0,2023-05-04,1986-01-22,0.0,0.0,,0.0,12.0,3,2,2,2,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
32942,14,63007,N986,0002,3,17300.0,9520.23,0.0,9487.63,0.0,157.7,-125.1,5119.59,5395.56,35,4.49,98,12,0,1,2023-09-26,1998-08-11,32.0,2.0,N380,0.0,0.0,2,25,24,11,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
24659,11,62602,N247,0003,42,87600.0,8078.13,0.0,4463.68,0.0,3614.45,0.0,4710.39,2834.52,51,1.98,85,13,0,1,2023-09-29,1994-02-01,29.0,5.0,N208,0.0,3.0,2,45,31,12,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
59572,12,61996,N300,0015,5,12400.0,1735.44,0.0,1713.74,21.7,0.0,0.0,1046.37,66.46,17,2.24,28,9,0,1,2023-09-14,1995-10-17,14.0,2.0,N834,0.0,13.0,2,15,14,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
83540,13,65002,N810,0002,7,32000.0,5610.97,5089.61,570.66,0.0,0.0,-49.3,2135.5,2997.25,30,5.53,139,15,0,2,2023-09-27,2002-10-24,10.0,2.0,N272,0.0,32.0,1,23,17,9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
19125,11,64443,N710,0008,2,3300.0,336.72,336.72,0.0,0.0,0.0,0.0,261.24,336.72,1,2.0,2,1,0,0,2023-07-04,2002-11-18,0.0,0.0,,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
79412,12,61621,N970,0002,1,3000.0,24.25,0.0,24.25,0.0,0.0,0.0,18.56,24.25,1,1.0,1,1,0,2,2023-05-17,2002-01-08,1.0,1.0,N970,0.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
85865,13,64085,N760,0001,3,12000.0,534.45,0.0,534.45,0.0,0.0,0.0,351.36,232.7,5,2.0,10,3,0,2,2023-07-13,2005-04-04,5.0,5.0,N272,0.0,0.0,2,5,5,4,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
25147,11,64443,N640,0015,10,13700.0,765.3,0.0,765.3,0.0,0.0,0.0,206.93,718.22,11,2.0,8,4,0,2,2023-09-26,1997-05-16,11.0,1.0,N642,0.0,0.0,2,11,9,9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
10850,13,61047,N509,0018,1,16800.0,30.75,0.0,30.75,0.0,0.0,0.0,10.55,0.0,1,2.0,2,1,0,1,2023-08-25,1997-06-24,1.0,1.0,N272,0.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
43723,18,67011,N520,0018,2,7600.0,293.47,0.0,293.47,0.0,0.0,0.0,222.7,0.0,3,1.67,2,2,0,2,2022-12-20,1997-07-07,3.0,1.0,N841,0.0,0.0,2,3,3,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
29523,17,61604,N400,0015,6,30000.0,1680.45,0.0,1680.45,0.0,0.0,0.0,729.35,0.0,5,1.0,2,2,0,1,2023-09-01,2003-03-06,4.0,1.0,N793,0.0,0.0,2,4,3,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
53616,15,63324,N650,0023,3,12700.0,2137.11,77.37,2059.74,0.0,0.0,0.0,1244.66,1009.62,26,2.88,59,12,0,1,2023-09-27,2006-01-12,24.0,4.0,N663,1.0,0.0,2,24,22,11,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0
22033,14,61460,N130,0021,2,7500.0,363.99,0.0,0.0,363.99,0.0,0.0,273.02,289.19,3,3.0,6,4,0,1,2023-04-20,1998-03-04,0.0,0.0,,0.0,5.0,3,3,3,3,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
47332,18,63336,,0009,1,8700.0,1444.71,0.0,1444.71,0.0,0.0,0.0,1042.26,504.71,18,2.28,37,9,0,0,2023-09-06,1998-10-07,18.0,1.0,N690,0.0,0.0,2,18,16,10,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
83998,13,68063,N820,0002,3,26600.0,16468.2,4992.13,9869.77,1606.3,0.0,0.0,9040.04,11392.63,109,3.28,248,16,0,2,2023-09-26,2004-01-09,89.0,3.0,N823,0.0,15.0,2,93,45,12,0.0,0.0,1.0,0.0,0,0,0,0.0,1.0,1.0
59975,12,61222,N300,0018,2,11000.0,2185.91,0.0,2185.91,0.0,0.0,0.0,1101.94,1311.2,23,2.57,50,10,0,1,2023-09-08,2004-01-21,23.0,6.0,N309,0.0,0.0,2,21,17,11,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
32146,16,61619,N750,0007,3,15100.0,17170.78,12092.08,1600.59,0.0,3478.11,0.0,8461.9,8973.91,39,7.97,268,17,0,1,2023-08-29,2004-02-03,5.0,1.0,N757,0.0,4.0,1,35,25,12,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
93921,11,61955,N247,0013,13,118500.0,147703.78,59819.77,87717.93,0.0,166.08,0.0,63005.5,74322.14,396,5.15,719,20,0,1,2023-09-29,2007-01-10,324.0,14.0,N229,0.0,0.0,2,187,51,13,0.0,0.0,0.0,0.0,1,1,1,0.0,1.0,0.0
89437,14,64114,N130,0013,5,43700.0,38920.1,3133.56,13161.06,21773.72,851.76,0.0,17010.3,20217.61,144,3.56,303,17,0,1,2023-09-29,2007-05-16,69.0,2.0,N130,2.0,143.0,3,102,50,14,0.0,0.0,1.0,1.0,1,1,0,0.0,0.0,0.0
31905,16,61619,N564,0008,4,9200.0,661.65,472.32,189.33,0.0,0.0,0.0,372.5,572.67,4,2.75,9,3,0,1,2023-09-06,2008-07-25,2.0,1.0,N564,0.0,0.0,2,4,4,4,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
28681,13,62050,N500,0021,3,14200.0,37.55,0.0,37.55,0.0,0.0,0.0,25.76,30.6,2,1.0,2,2,0,2,2023-07-20,2008-11-27,2.0,1.0,N501,0.0,0.0,2,2,2,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
19849,16,62893,N580,0009,2,10000.0,309.58,101.86,0.0,207.72,0.0,0.0,152.41,30.6,3,1.0,3,3,0,1,2023-09-13,2009-03-30,0.0,0.0,,0.0,0.0,3,3,3,3,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0
10116,18,63980,,0006,2,9100.0,1.88,1.88,0.0,0.0,0.0,0.0,0.71,0.0,1,1.0,1,1,0,2,2023-06-22,2009-06-19,0.0,0.0,,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
10119,17,61502,N848,0001,10,74300.0,321.08,0.0,321.08,0.0,0.0,0.0,196.13,49.4,2,2.5,5,2,0,0,2023-04-19,2009-06-25,2.0,1.0,N410,0.0,0.0,2,2,2,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
45389,12,63805,N970,0009,1,6200.0,2672.51,0.0,2276.7,395.81,0.0,0.0,1082.91,1189.0,9,3.56,27,7,0,0,2023-08-03,2009-06-30,7.0,3.0,N109,0.0,96.0,2,7,7,7,1.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0
90695,13,63313,N820,0001,5,20400.0,640.49,246.0,288.21,0.0,106.28,0.0,265.66,140.52,4,2.75,8,5,0,1,2023-08-14,2010-03-26,2.0,2.0,N942,14.0,0.0,2,4,4,3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
40346,11,61299,N247,0015,2,32200.0,476.97,0.0,476.97,0.0,0.0,0.0,206.74,134.75,10,1.9,15,6,0,1,2023-09-13,2010-03-31,10.0,3.0,N718,0.0,0.0,2,10,7,4,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
82468,13,62998,N610,0007,10,15600.0,5917.81,5830.1,87.71,0.0,0.0,0.0,2546.56,184.56,14,1.93,21,7,0,2,2023-09-06,2010-06-09,1.0,1.0,N610,0.0,0.0,1,13,11,8,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
97026,16,64124,,0015,1,2400.0,1.64,1.64,0.0,0.0,0.0,0.0,0.47,0.0,1,1.0,1,1,0,0,2023-06-13,2010-07-20,0.0,0.0,,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
33980,14,64114,N137,0013,2,27200.0,6076.41,0.0,5782.83,293.58,0.0,0.0,3470.41,3511.28,43,2.72,88,12,0,1,2023-09-15,2010-08-09,43.0,1.0,N117,0.0,0.0,2,39,29,11,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0
95892,12,62488,N300,0023,30,66300.0,11257.18,0.0,8518.03,2052.12,687.03,0.0,7419.89,5203.8,74,2.89,151,14,0,1,2023-09-25,2010-09-16,61.0,6.0,N326,0.0,54.0,2,62,35,11,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
96412,13,64089,N820,0013,2,10600.0,10079.46,2845.71,7137.55,96.2,0.0,0.0,5466.9,5484.49,77,2.66,131,13,0,1,2023-09-26,2010-09-20,65.0,2.0,N823,0.0,133.0,2,66,38,12,1.0,0.0,0.0,1.0,0,1,0,0.0,0.0,0.0
54233,18,65004,N670,0023,10,36500.0,215.92,158.0,57.92,0.0,0.0,0.0,52.26,10.61,3,2.33,4,2,0,1,2022-10-27,2011-01-24,2.0,1.0,N671,0.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
70389,12,63592,,0015,4,19500.0,1156.88,526.94,629.94,0.0,0.0,0.0,663.43,427.68,7,3.14,17,7,0,3,2023-09-28,2011-03-07,5.0,2.0,N170,0.0,0.0,2,7,6,5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
73386,13,61047,N760,0017,16,65900.0,1611.12,1367.52,243.6,0.0,0.0,0.0,382.84,1611.12,2,2.0,2,1,0,0,2023-04-06,2011-04-12,1.0,1.0,N432,0.0,0.0,2,2,2,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
49664,13,63128,N630,0008,3,5300.0,1205.56,0.0,1205.56,0.0,0.0,0.0,784.64,939.05,3,14.0,40,12,0,1,2023-07-17,2011-04-12,3.0,1.0,N824,0.0,0.0,2,3,3,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
75074,13,63128,N500,0008,5,15000.0,42.6,0.0,42.6,0.0,0.0,0.0,36.6,42.6,1,1.0,1,1,0,0,2023-09-01,2011-04-12,1.0,1.0,N508,0.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
78972,11,62602,N247,0005,2,9400.0,1377.15,947.4,429.75,0.0,0.0,0.0,918.92,53.85,7,1.43,5,5,0,2,2023-08-01,2011-09-27,3.0,1.0,N250,0.0,0.0,1,7,7,6,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
49845,14,61460,N130,0021,8,21300.0,2561.69,127.44,2434.25,0.0,0.0,0.0,1471.55,759.55,12,4.83,41,13,0,1,2023-09-26,2012-01-04,10.0,3.0,N137,0.0,4.0,2,12,12,8,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
57575,17,64094,,0013,5,25900.0,27.22,27.22,0.0,0.0,0.0,0.0,18.48,0.0,1,3.0,2,2,0,0,2022-11-14,2012-03-12,0.0,0.0,,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
87666,16,64124,,0015,2,6300.0,1.6,1.6,0.0,0.0,0.0,0.0,0.37,0.0,3,1.0,1,1,0,0,2023-01-12,2012-05-24,2.0,1.0,N756,0.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
34283,16,64124,N580,0015,3,14400.0,2135.8,0.0,2135.8,0.0,0.0,0.0,1147.53,1237.04,11,3.0,22,8,2,2,2023-09-25,2012-09-04,11.0,4.0,N581,0.0,0.0,2,11,10,7,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
97201,13,64066,N510,0015,2,5200.0,13.35,0.0,13.35,0.0,0.0,0.0,4.77,13.35,1,1.0,1,1,0,0,2023-06-20,2012-10-30,1.0,1.0,N516,0.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
43115,14,62040,N993,0015,1,1200.0,3164.05,0.0,1190.77,1864.53,108.75,0.0,1340.0,1045.28,31,3.03,75,10,0,2,2023-09-11,2013-01-03,18.0,1.0,N533,0.0,239.0,2,25,20,10,1.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
76297,13,63129,N820,0023,3,10300.0,342.14,0.0,0.0,342.14,0.0,0.0,228.6,0.0,3,3.33,7,3,0,1,2023-01-10,2013-03-13,0.0,0.0,,0.0,9.0,3,3,3,2,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
36792,13,64098,,0015,60,38000.0,14134.45,7081.25,4277.44,2001.28,774.48,0.0,5591.73,5463.22,35,2.14,46,12,0,2,2023-09-27,2013-09-06,20.0,3.0,N500,0.0,23.0,2,32,21,11,0.0,0.0,1.0,0.0,0,1,1,0.0,0.0,0.0
96599,14,61461,N153,0001,5,41400.0,221.54,0.0,152.64,0.0,68.9,0.0,103.44,167.26,3,2.0,6,3,0,0,2023-01-25,2013-10-11,2.0,1.0,N153,0.0,1.0,2,3,3,3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0
70634,17,68346,N628,0008,3,5700.0,198.02,115.44,82.58,0.0,0.0,0.0,118.59,160.07,2,4.0,8,2,0,0,2023-05-22,2014-03-12,1.0,1.0,N254,0.0,1.0,1,2,2,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
19554,17,68346,N859,0009,10,10900.0,1190.28,0.0,1190.28,0.0,0.0,0.0,836.39,554.26,9,3.67,19,5,0,0,2023-09-28,2014-05-05,9.0,1.0,N426,0.0,0.0,2,7,5,4,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0
91974,11,63322,N710,0002,3,52900.0,2912.27,0.0,2912.27,0.0,0.0,0.0,1757.31,1318.75,20,3.2,50,10,0,3,2023-09-15,2014-06-30,20.0,3.0,N715,0.0,1.0,2,20,16,9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
82485,16,64124,N580,0013,2,19700.0,779.64,779.64,0.0,0.0,0.0,0.0,392.83,93.84,2,2.5,3,3,0,2,2023-04-14,2014-09-03,0.0,0.0,,0.0,0.0,1,2,2,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
59370,18,61003,N600,0015,1,2400.0,3653.02,3653.02,0.0,0.0,0.0,0.0,1463.92,238.22,3,15.33,31,6,0,1,2023-05-24,2014-12-04,0.0,0.0,,0.0,0.0,1,3,3,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
57716,13,64089,N822,0015,3,14400.0,176.02,0.0,48.18,0.0,127.84,0.0,60.01,48.18,2,2.5,3,2,0,0,2023-08-22,2015-11-17,1.0,1.0,N659,0.0,0.0,4,2,2,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
25691,11,64342,N313,0018,2,6000.0,343.46,0.0,0.0,343.46,0.0,0.0,178.75,22.27,1,4.0,3,4,0,0,2022-11-28,2015-12-02,0.0,0.0,,0.0,4.0,3,1,1,1,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
32085,11,63633,,0023,5,16100.0,3067.06,0.0,2548.53,518.53,0.0,0.0,2086.26,1708.11,22,5.14,81,11,0,1,2023-09-13,2015-12-07,19.0,5.0,N820,0.0,22.0,2,22,18,13,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
69441,13,63506,N810,0004,2,5000.0,978.66,978.66,0.0,0.0,0.0,0.0,523.59,84.0,5,2.0,8,5,0,1,2023-03-30,2015-12-16,0.0,0.0,,0.0,0.0,1,5,5,4,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
87488,12,63592,N151,0013,3,18900.0,7.91,7.91,0.0,0.0,0.0,0.0,1.93,0.0,1,1.0,1,1,0,0,2023-01-20,2016-04-08,0.0,0.0,,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
79363,14,63382,N137,0007,4,18200.0,1806.16,68.92,1737.24,0.0,0.0,0.0,1005.37,696.53,32,1.84,34,11,0,1,2023-09-14,2016-06-14,29.0,1.0,N137,0.0,0.0,2,22,12,7,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
21721,12,61222,N300,0013,1,6400.0,123.45,123.45,0.0,0.0,0.0,0.0,33.65,123.45,1,10.0,8,3,0,0,2023-01-25,2016-08-12,0.0,0.0,,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
96952,13,63512,N760,0023,5,21600.0,537.41,0.0,537.41,0.0,0.0,0.0,372.47,279.52,4,3.25,11,3,0,0,2023-05-30,2017-05-24,4.0,2.0,N612,0.0,0.0,2,4,4,3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
32993,11,64443,N711,0015,3,4000.0,305.36,305.36,0.0,0.0,0.0,0.0,96.02,0.0,1,3.0,3,2,0,0,2023-09-05,2017-07-15,0.0,0.0,,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
81174,16,62893,N580,0007,1,4200.0,1828.19,800.76,592.2,32.48,402.75,0.0,963.53,840.37,18,2.5,33,8,0,1,2023-09-14,2017-10-12,6.0,3.0,N580,0.0,8.0,1,17,15,10,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0
64240,15,64093,N730,0003,1,2200.0,876.47,0.0,831.14,0.0,45.33,0.0,397.57,62.69,6,1.67,8,5,0,3,2023-07-13,2017-11-10,5.0,2.0,N328,0.0,0.0,2,6,5,4,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
73249,13,64066,,0017,3,22200.0,1910.98,541.5,1369.48,0.0,0.0,0.0,722.99,443.08,21,2.29,28,11,0,4,2023-09-04,2017-11-21,16.0,6.0,N762,0.0,0.0,2,18,16,10,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
24781,15,64118,N650,0003,2,4800.0,8.64,0.0,8.64,0.0,0.0,0.0,1.74,8.64,1,1.0,1,1,0,1,2022-12-09,2018-01-26,1.0,1.0,N161,0.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
81698,13,61652,N610,0015,3,9500.0,3384.31,0.0,3384.31,0.0,0.0,0.0,2191.04,1787.86,25,2.92,65,13,0,2,2023-09-29,2018-03-12,25.0,3.0,N646,0.0,0.0,2,23,18,11,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0
53262,14,63085,N971,0023,3,12700.0,929.52,350.4,579.12,0.0,0.0,0.0,537.8,557.45,11,3.0,19,6,1,1,2023-09-20,2018-07-26,10.0,1.0,N849,0.0,21.0,2,11,10,8,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
99031,15,62083,,0003,1,4700.0,281.42,0.0,281.42,0.0,0.0,0.0,141.85,27.36,5,1.8,8,5,0,1,2023-09-15,2018-09-11,5.0,1.0,N650,0.0,0.0,2,5,5,4,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
64472,11,68155,N710,0009,2,2100.0,1064.35,0.0,0.0,1064.35,0.0,0.0,711.38,629.65,5,6.2,26,6,1,1,2023-08-29,2019-01-24,0.0,0.0,,0.0,8.0,3,5,4,3,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
63058,15,63446,N780,0007,3,4300.0,53.54,0.0,53.54,0.0,0.0,0.0,13.78,53.54,1,2.0,2,1,0,1,2023-02-27,2019-04-02,1.0,1.0,N785,0.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
74604,15,63055,N780,0015,6,30000.0,65.92,0.0,65.92,0.0,0.0,0.0,35.2,0.0,1,1.0,1,1,0,0,2023-05-24,2019-04-05,1.0,1.0,N652,0.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
77415,15,62072,N730,0009,5,11400.0,335.73,0.0,0.0,335.73,0.0,0.0,239.97,335.73,3,5.33,13,5,0,1,2023-08-08,2019-05-06,0.0,0.0,,0.0,13.0,3,3,3,2,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
71651,13,64089,,0003,2,2800.0,1269.98,1010.25,259.73,0.0,0.0,0.0,365.82,63.8,6,2.83,14,6,9,4,2023-06-02,2019-07-29,5.0,2.0,N822,0.0,0.0,2,6,4,4,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
24626,14,62211,N993,0015,3,7300.0,37.28,0.0,37.28,0.0,0.0,0.0,28.2,0.0,1,2.0,2,1,0,4,2023-07-04,2019-08-05,1.0,1.0,N971,0.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
83421,11,60796,N710,0018,3,11000.0,3207.96,0.0,3207.96,0.0,0.0,0.0,2019.13,1345.35,19,4.74,75,11,0,1,2023-09-26,2019-08-13,19.0,8.0,N642,0.0,0.0,2,17,13,8,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
45763,18,68920,N560,0009,2,12800.0,45.91,0.0,45.91,0.0,0.0,0.0,29.86,26.8,3,1.33,4,3,0,0,2023-09-13,2019-10-31,3.0,1.0,N755,0.0,0.0,2,3,3,3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
55978,14,61460,N130,0021,5,20900.0,119.34,119.34,0.0,0.0,0.0,0.0,69.72,119.34,1,1.0,1,1,0,1,2023-07-13,2019-11-20,0.0,0.0,,0.0,2.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
59461,16,63340,N750,0021,1,3900.0,1357.72,203.48,1154.24,0.0,0.0,0.0,677.37,433.38,21,2.67,43,10,0,4,2023-09-27,2020-01-17,20.0,2.0,N615,0.0,0.0,2,18,15,9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
28384,13,62998,N810,0008,5,10800.0,4187.57,429.53,3758.04,0.0,0.0,0.0,1196.55,445.37,10,2.5,17,9,0,4,2023-07-07,2020-02-06,7.0,3.0,N272,0.0,20.0,2,6,6,4,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
30885,15,62083,,0003,3,6500.0,21.88,12.6,9.28,0.0,0.0,0.0,12.67,21.88,2,1.0,2,2,0,0,2023-07-18,2020-05-15,1.0,1.0,N651,0.0,0.0,1,2,2,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
19469,17,64107,N620,0002,1,36200.0,23.0,23.0,0.0,0.0,0.0,0.0,15.37,0.0,1,1.0,1,1,0,0,2023-09-28,2020-06-09,0.0,0.0,,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
60405,15,63446,N900,0015,2,4100.0,557.0,557.0,0.0,0.0,0.0,0.0,217.68,229.0,8,2.13,5,4,2,2,2023-08-22,2020-07-02,0.0,0.0,,0.0,0.0,1,6,6,4,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
48493,16,63342,N830,0003,1,3600.0,208.14,28.08,0.0,0.0,180.06,0.0,53.14,28.08,2,1.5,2,3,0,1,2023-05-22,2020-11-09,0.0,0.0,,0.0,21.0,4,2,2,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
89048,16,63327,N540,0018,3,14000.0,5795.15,218.4,5576.75,0.0,0.0,0.0,4037.63,3196.86,53,4.09,177,13,0,2,2023-09-29,2020-11-13,52.0,16.0,N830,1.0,57.0,2,47,32,11,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
36713,12,64106,N739,0015,1,4200.0,321.09,0.0,321.09,0.0,0.0,0.0,138.36,266.88,8,1.25,6,5,0,4,2023-08-10,2021-01-19,8.0,1.0,N739,0.0,0.0,2,7,6,5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
